Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2025-04-10,Credit Card,Apparel,Footwear,UPI transfer,3320.45,Expense,INR
2025-04-14,Debit Card,Health,Medicine,UPI transfer,829.48,Expense,INR
2025-05-07,Credit Card,Rent,Rent,Bought groceries,2786.42,Expense,INR
2025-01-21,Netbanking,Transportation,Train,Festival shopping,467.95,Expense,INR
2025-01-03,Netbanking,Social Life,Leisure,Paid bill,3203.63,Expense,INR
2025-06-20,UPI,Family,Pocket money,Lunch at cafe,2371.53,Expense,INR
2025-02-09,Cash,Family,Pocket money,Online course,3515.41,Expense,INR
2025-01-13,Netbanking,Food,Milk,Paid bill,3764.27,Expense,INR
2025-02-09,UPI,Family,Pocket money,Subscription renewal,3964.28,Expense,INR
2025-04-02,Cash,Transportation,Taxi,Paid bill,3676.22,Expense,INR
2025-02-20,Netbanking,water (jar /tanker),water (jar /tanker),Medical bill,289.08,Expense,INR
2025-03-16,Netbanking,Health,Medicine,Train ticket,1529.42,Expense,INR
2025-03-01,Credit Card,Self-development,Self-development,Paid bill,1247.1,Expense,INR
2025-05-13,Credit Card,Money transfer,Money transfer,Festival shopping,3875.29,Expense,INR
2025-06-02,Netbanking,Transportation,auto,Bought groceries,1559.91,Expense,INR
2025-01-18,Netbanking,Self-development,Self-development,Festival shopping,1981.86,Expense,INR
2025-01-01,Debit Card,water (jar /tanker),water (jar /tanker),Lunch at cafe,360.5,Expense,INR
2025-02-18,Netbanking,subscription,Airtel,Online course,2936.25,Expense,INR
2025-04-19,Netbanking,Festivals,Diwali,UPI transfer,3016.27,Expense,INR
2025-01-28,Netbanking,Tourism,Trip,Lunch at cafe,1745.94,Expense,INR
2025-05-14,Cash,water (jar /tanker),water (jar /tanker),Movie night,4279.07,Expense,INR
2025-03-09,UPI,Apparel,Footwear,Festival shopping,4636.39,Expense,INR
2025-03-08,Cash,Beauty,grooming,Subscription renewal,3633.96,Expense,INR
2025-03-26,Netbanking,subscription,Edtech Course,Bought groceries,4642.83,Expense,INR
2025-05-11,Netbanking,Apparel,Footwear,UPI transfer,107.63,Expense,INR
2025-02-24,Debit Card,Food,snacks,Medical bill,4913.09,Expense,INR
2025-03-15,Netbanking,Recurring Deposit,Recurring Deposit,Train ticket,1524.96,Expense,INR
2025-02-19,Debit Card,Gift,Gift,Festival shopping,480.85,Expense,INR
2025-01-17,UPI,subscription,Airtel,Subscription renewal,3971.98,Expense,INR
2025-01-08,Debit Card,Festivals,Holi,Festival shopping,3010.06,Expense,INR
2025-03-23,UPI,Food,Grocery,Online course,1006.26,Expense,INR
2025-01-27,Netbanking,Rent,Rent,Online course,4115.89,Expense,INR
2025-03-12,Debit Card,Apparel,Clothing,Festival shopping,3789.23,Expense,INR
2025-01-19,Cash,Beauty,grooming,Subscription renewal,592.55,Expense,INR
2025-04-30,Netbanking,Transportation,auto,UPI transfer,3161.94,Expense,INR
2025-04-22,Netbanking,Rent,Rent,Movie night,214.9,Expense,INR
2025-04-30,Netbanking,Tourism,Trip,Subscription renewal,2575.48,Expense,INR
2025-06-02,Credit Card,Public Provident Fund,Public Provident Fund,Train ticket,4657.64,Expense,INR
2025-02-18,Debit Card,Food,Dinner,UPI transfer,1667.43,Expense,INR
2025-04-26,Credit Card,Food,Lunch,Train ticket,446.93,Expense,INR
2025-02-16,Credit Card,subscription,DishTV,Paid bill,1174.1,Expense,INR
2025-03-10,Debit Card,Food,Lunch,Medical bill,2224.99,Expense,INR
2025-04-01,UPI,subscription,DishTV,Lunch at cafe,4086.22,Expense,INR
2025-05-11,Cash,Apparel,Clothing,Movie night,1634.77,Expense,INR
2025-04-21,Debit Card,Money transfer,Money transfer,Festival shopping,126.11,Expense,INR
2025-03-23,Credit Card,subscription,Airtel,Medical bill,869.37,Expense,INR
2024-12-29,Debit Card,Social Life,Leisure,Online course,4499.79,Expense,INR
2025-06-03,Cash,Recurring Deposit,Recurring Deposit,Medical bill,1369.9,Expense,INR
2025-03-10,Credit Card,Health,Medicine,Train ticket,2419.24,Income,INR
2025-06-08,Credit Card,Investment,Mutual fund,Festival shopping,1758.14,Expense,INR
2025-05-23,UPI,Other,Donation,UPI transfer,1937.52,Expense,INR
2024-12-30,Cash,subscription,Amazon Prime,Paid bill,299.0,Expense,INR
2025-01-05,Cash,subscription,Spotify,Train ticket,179.0,Expense,INR
2025-04-14,UPI,Household,Kirana,Paid bill,3657.04,Expense,INR
2025-04-07,Cash,Education,Stationary,Online course,3134.62,Expense,INR
2025-04-23,Debit Card,Household,Appliances,UPI transfer,792.29,Expense,INR
2025-05-11,Credit Card,Transportation,Train,Subscription renewal,1260.04,Expense,INR
2025-04-21,UPI,Other,Donation,Train ticket,4297.95,Expense,INR
2025-05-10,Cash,Beauty,grooming,Subscription renewal,1351.56,Expense,INR
2025-02-13,Credit Card,Self-development,Self-development,UPI transfer,1354.89,Expense,INR
2025-04-20,UPI,Food,Grocery,Movie night,1274.91,Expense,INR
2025-04-15,Cash,Family,Pocket money,Train ticket,1591.73,Expense,INR
2025-05-22,Netbanking,Gift,Gift,UPI transfer,2279.35,Expense,INR
2025-06-22,Netbanking,Family,Pocket money,Train ticket,3002.85,Expense,INR
2025-04-30,Credit Card,Money transfer,Money transfer,Train ticket,1342.57,Expense,INR
2025-01-17,Cash,Food,Grocery,Subscription renewal,1446.88,Expense,INR
2025-02-22,Credit Card,Food,Dinner,Online course,4150.17,Expense,INR
2025-03-17,UPI,subscription,DishTV,Paid bill,939.56,Expense,INR
2025-03-04,Cash,Recurring Deposit,Recurring Deposit,UPI transfer,3456.68,Expense,INR
2025-01-27,Debit Card,Household,Appliances,Movie night,4003.85,Income,INR
2025-02-22,Credit Card,Recurring Deposit,Recurring Deposit,Lunch at cafe,2271.9,Expense,INR
2025-02-25,Netbanking,Other,Donation,Bought groceries,4466.53,Expense,INR
2025-01-04,Netbanking,subscription,DishTV,Lunch at cafe,469.73,Expense,INR
2025-06-01,Cash,Public Provident Fund,Public Provident Fund,Lunch at cafe,1623.9,Expense,INR
2025-04-11,UPI,Investment,Mutual fund,Train ticket,4854.3,Expense,INR
2025-01-05,Credit Card,subscription,Tata Sky,UPI transfer,4626.65,Expense,INR
2025-06-08,Netbanking,Food,Lunch,Movie night,306.25,Expense,INR
2025-03-26,Netbanking,Social Life,Leisure,Medical bill,4665.2,Expense,INR
2025-02-12,Netbanking,Other,Donation,Paid bill,2336.39,Expense,INR
2024-12-31,Cash,Household,Appliances,Paid bill,4104.83,Income,INR
2025-03-20,Cash,Culture,Movie,Lunch at cafe,894.32,Expense,INR
2025-03-23,Debit Card,Culture,Movie,UPI transfer,4059.26,Expense,INR
2025-02-20,Credit Card,subscription,Tata Sky,Festival shopping,3745.06,Expense,INR
2025-02-17,UPI,Apparel,Footwear,Lunch at cafe,3959.08,Expense,INR
2025-01-06,Debit Card,Beauty,grooming,Train ticket,1980.23,Income,INR
2025-02-25,Debit Card,Grooming,Saloon,Movie night,436.93,Expense,INR
2025-06-08,UPI,Transportation,Train,UPI transfer,958.42,Expense,INR
2025-03-16,Netbanking,Beauty,grooming,Movie night,1165.15,Expense,INR
2025-05-16,Credit Card,Apparel,Clothing,Festival shopping,598.76,Income,INR
2025-04-27,Netbanking,Rent,Rent,Train ticket,3607.8,Expense,INR
2025-03-08,Debit Card,Household,Appliances,Online course,4972.48,Expense,INR
2025-06-13,Debit Card,Food,Lunch,Subscription renewal,4867.28,Expense,INR
2025-05-11,Credit Card,Recurring Deposit,Recurring Deposit,Paid bill,3153.63,Expense,INR
2025-03-18,UPI,Tourism,Trip,Subscription renewal,3385.04,Expense,INR
2025-04-29,Netbanking,Transportation,Taxi,Train ticket,334.68,Expense,INR
2025-02-18,UPI,Transportation,Train,Medical bill,2123.79,Expense,INR
2025-02-21,Credit Card,Food,Lunch,Online course,1506.83,Expense,INR
2025-05-24,Netbanking,water (jar /tanker),water (jar /tanker),Medical bill,3467.94,Expense,INR
2025-04-11,Cash,Festivals,Holi,Paid bill,2199.91,Expense,INR
2024-12-31,Cash,Transportation,auto,Lunch at cafe,1831.65,Expense,INR
2025-02-28,Netbanking,Education,Stationary,Lunch at cafe,1072.46,Expense,INR
2025-02-21,Credit Card,Social Life,Leisure,Subscription renewal,335.03,Expense,INR
2025-05-22,Credit Card,Social Life,Leisure,Train ticket,3265.61,Expense,INR
2024-12-30,UPI,Health,Medicine,Subscription renewal,3973.29,Expense,INR
2025-05-20,UPI,Festivals,Diwali,Paid bill,3197.97,Expense,INR
2025-02-27,UPI,Beauty,grooming,Movie night,3553.75,Expense,INR
2025-02-20,Credit Card,Transportation,Taxi,Online course,4215.25,Expense,INR
2024-12-31,Debit Card,Other,Donation,Bought groceries,2930.27,Expense,INR
2025-05-11,Credit Card,Tourism,Trip,Train ticket,3256.1,Expense,INR
2025-02-16,Debit Card,Festivals,Diwali,Paid bill,3360.36,Expense,INR
2025-05-29,Debit Card,subscription,Tata Sky,Festival shopping,3574.32,Expense,INR
2025-03-04,Credit Card,subscription,Netflix,Medical bill,649.0,Expense,INR
2025-05-21,Credit Card,subscription,Spotify,Online course,119.0,Expense,INR
2025-03-14,Credit Card,Food,Grocery,Medical bill,4560.13,Expense,INR
2025-05-01,Netbanking,Education,Stationary,Festival shopping,441.44,Expense,INR
2025-02-15,Cash,Family,Pocket money,Lunch at cafe,3130.19,Expense,INR
2025-02-17,Debit Card,Household,Appliances,Bought groceries,1564.51,Expense,INR
2025-01-05,Netbanking,subscription,Amazon Prime,Movie night,599.0,Expense,INR
2025-01-03,UPI,Household,Appliances,Bought groceries,3049.63,Expense,INR
2025-01-25,Debit Card,Transportation,Train,Festival shopping,3583.29,Expense,INR
2025-05-20,Debit Card,Gift,Gift,Bought groceries,464.02,Expense,INR
2025-03-17,UPI,Family,Pocket money,UPI transfer,4847.11,Expense,INR
2025-06-08,Credit Card,Recurring Deposit,Recurring Deposit,UPI transfer,3023.81,Expense,INR
2025-02-17,Cash,subscription,DishTV,Bought groceries,1300.67,Expense,INR
2025-01-11,UPI,Recurring Deposit,Recurring Deposit,Bought groceries,2271.59,Expense,INR
2025-06-02,Credit Card,Money transfer,Money transfer,Subscription renewal,2642.39,Expense,INR
2025-02-25,Netbanking,Festivals,Diwali,Movie night,1613.43,Expense,INR
2025-06-21,Cash,Household,Kirana,Online course,3399.37,Expense,INR
2025-06-18,Credit Card,Apparel,Clothing,Medical bill,1700.63,Expense,INR
2025-03-03,Debit Card,Food,Grocery,Paid bill,2357.34,Expense,INR
2025-04-18,Debit Card,Family,Pocket money,UPI transfer,3668.59,Expense,INR
2025-06-13,UPI,Food,Dinner,Paid bill,3191.74,Expense,INR
2025-04-29,Netbanking,subscription,DishTV,Movie night,2882.75,Expense,INR
2025-02-11,Netbanking,Food,Dinner,Movie night,4700.97,Income,INR
2025-03-06,Cash,Food,Lunch,Subscription renewal,4929.43,Expense,INR
2025-03-25,Credit Card,Food,snacks,UPI transfer,1706.7,Expense,INR
2025-01-18,Netbanking,Culture,Movie,Movie night,2269.15,Expense,INR
2025-01-13,Debit Card,Education,Stationary,Bought groceries,2981.64,Expense,INR
2025-02-05,Credit Card,Social Life,Leisure,Lunch at cafe,3716.21,Expense,INR
2025-04-10,Netbanking,Public Provident Fund,Public Provident Fund,Festival shopping,2496.68,Expense,INR
2024-12-27,Credit Card,Festivals,Diwali,Movie night,4347.56,Expense,INR
2025-04-27,Cash,Festivals,Holi,UPI transfer,3637.51,Expense,INR
2025-04-05,UPI,Transportation,auto,Movie night,3377.79,Expense,INR
2025-02-12,Credit Card,Apparel,Footwear,Subscription renewal,2452.03,Expense,INR
2025-05-26,Cash,Gift,Gift,Lunch at cafe,4980.11,Expense,INR
2025-01-18,Credit Card,Food,snacks,Train ticket,3668.49,Expense,INR
2025-05-27,Credit Card,Transportation,auto,Subscription renewal,4364.6,Expense,INR
2025-02-17,Cash,Public Provident Fund,Public Provident Fund,Movie night,4869.25,Expense,INR
2025-04-27,Credit Card,Food,Dinner,Online course,4637.2,Expense,INR
2025-05-15,Netbanking,Tourism,Trip,Paid bill,2779.13,Expense,INR
2025-04-17,Netbanking,Social Life,Leisure,Bought groceries,4417.72,Expense,INR
2025-04-17,Debit Card,Food,Dinner,Lunch at cafe,735.06,Expense,INR
2024-12-28,Netbanking,Culture,Movie,Train ticket,3304.24,Expense,INR
2025-02-13,Cash,subscription,Edtech Course,Medical bill,1534.13,Income,INR
2025-03-27,Netbanking,Other,Donation,Subscription renewal,734.96,Expense,INR
2025-01-15,Cash,Household,Appliances,Train ticket,668.89,Expense,INR
2025-04-23,Credit Card,Apparel,Footwear,Train ticket,494.82,Income,INR
2025-01-19,Credit Card,Money transfer,Money transfer,Online course,183.62,Expense,INR
2025-04-09,Cash,Transportation,auto,UPI transfer,864.07,Expense,INR
2025-01-31,Cash,Food,Grocery,Medical bill,2109.48,Expense,INR
2025-03-14,Debit Card,Household,Kirana,Festival shopping,4566.15,Expense,INR
2025-02-21,Netbanking,subscription,Spotify,Lunch at cafe,149.0,Expense,INR
2025-02-25,Credit Card,Food,Lunch,UPI transfer,294.82,Expense,INR
2025-02-26,UPI,Other,Donation,Train ticket,2597.21,Expense,INR
2025-01-31,UPI,Self-development,Self-development,Subscription renewal,737.88,Expense,INR
2025-01-24,Debit Card,subscription,Netflix,Paid bill,199.0,Expense,INR
2025-02-16,Credit Card,Beauty,grooming,Festival shopping,3992.77,Expense,INR
2025-02-10,Debit Card,Investment,Mutual fund,Subscription renewal,1308.96,Income,INR
2025-02-19,Credit Card,Public Provident Fund,Public Provident Fund,Subscription renewal,4559.47,Expense,INR
2025-04-21,Debit Card,Rent,Rent,Paid bill,4784.78,Expense,INR
2025-05-15,UPI,Food,Lunch,UPI transfer,3453.82,Expense,INR
2025-05-22,Credit Card,Transportation,Taxi,Bought groceries,4904.46,Income,INR
2025-03-06,Credit Card,Social Life,Leisure,Lunch at cafe,4010.77,Expense,INR
2025-03-23,Cash,Recurring Deposit,Recurring Deposit,Bought groceries,2544.4,Expense,INR
2025-02-21,Debit Card,Public Provident Fund,Public Provident Fund,UPI transfer,1567.76,Expense,INR
2025-04-30,Credit Card,subscription,Spotify,Online course,25.0,Expense,INR
2025-05-09,Cash,subscription,DishTV,Online course,2136.87,Expense,INR
2025-03-02,Cash,Money transfer,Money transfer,Paid bill,1859.54,Expense,INR
2025-04-21,Debit Card,Beauty,grooming,Movie night,1757.52,Expense,INR
2025-04-22,Credit Card,subscription,Airtel,Festival shopping,1685.2,Expense,INR
2025-03-05,Cash,Gift,Gift,Subscription renewal,3952.73,Income,INR
2025-01-29,Credit Card,Household,Kirana,Paid bill,2863.68,Expense,INR
2025-01-07,Debit Card,Food,Grocery,Online course,3990.24,Expense,INR
2025-02-18,Netbanking,Food,snacks,Movie night,2210.85,Expense,INR
2025-06-15,Cash,Transportation,auto,Train ticket,3841.92,Expense,INR
2025-03-18,Cash,Gift,Gift,Subscription renewal,2716.71,Expense,INR
2025-06-20,Cash,Food,Dinner,Medical bill,2802.32,Expense,INR
2025-01-28,Debit Card,Self-development,Self-development,UPI transfer,623.47,Expense,INR
2025-03-16,Netbanking,Transportation,auto,Movie night,586.98,Expense,INR
2025-05-26,Netbanking,Transportation,Train,Train ticket,3899.43,Expense,INR
2025-01-29,UPI,Transportation,Train,Paid bill,2538.25,Expense,INR
2025-02-24,UPI,Health,Medicine,Online course,2220.52,Expense,INR
2025-05-14,Debit Card,Social Life,Leisure,Train ticket,3521.03,Expense,INR
2025-02-25,Credit Card,water (jar /tanker),water (jar /tanker),Online course,1751.25,Expense,INR
2025-05-24,Cash,Self-development,Self-development,Subscription renewal,72.94,Expense,INR
2025-03-29,Netbanking,Gift,Gift,Medical bill,4594.41,Expense,INR
2025-06-13,Cash,water (jar /tanker),water (jar /tanker),Movie night,4360.94,Expense,INR
2025-04-27,Netbanking,Grooming,Saloon,Train ticket,2053.18,Expense,INR
2025-05-06,Credit Card,Food,Lunch,Bought groceries,3015.58,Expense,INR
2025-06-13,UPI,water (jar /tanker),water (jar /tanker),Medical bill,4294.02,Expense,INR
2025-03-28,Netbanking,Culture,Movie,Bought groceries,2353.3,Expense,INR
2025-03-08,UPI,Gift,Gift,Medical bill,3296.9,Expense,INR
2025-05-23,Cash,Recurring Deposit,Recurring Deposit,Train ticket,2520.19,Expense,INR
2025-02-23,Netbanking,subscription,Airtel,Lunch at cafe,2871.67,Expense,INR
2025-03-09,UPI,Self-development,Self-development,Movie night,1567.56,Expense,INR
2025-02-20,UPI,Social Life,Leisure,Bought groceries,3138.25,Expense,INR
2025-06-04,Debit Card,Food,Grocery,Train ticket,169.64,Expense,INR
2025-02-23,Netbanking,Health,Medicine,Train ticket,3732.24,Expense,INR
2025-01-14,UPI,Food,Dinner,Movie night,2132.26,Expense,INR
2025-02-03,Cash,Gift,Gift,Subscription renewal,80.96,Expense,INR
2025-02-06,Credit Card,Food,Milk,Festival shopping,3421.91,Expense,INR
2025-04-27,Netbanking,Family,Pocket money,Bought groceries,3156.08,Expense,INR
2025-05-25,Debit Card,Transportation,auto,Online course,2390.6,Expense,INR
2025-01-09,Credit Card,subscription,Amazon Prime,Lunch at cafe,599.0,Expense,INR
2025-03-03,Cash,subscription,Amazon Prime,UPI transfer,1499.0,Expense,INR
2025-06-03,Debit Card,Tourism,Trip,Movie night,3321.02,Expense,INR
2025-05-13,Cash,subscription,Amazon Prime,Subscription renewal,299.0,Expense,INR
2025-02-05,Cash,Apparel,Clothing,Movie night,168.42,Expense,INR
2025-03-10,Debit Card,Transportation,Train,Medical bill,3427.04,Expense,INR
2025-05-10,Credit Card,Gift,Gift,Festival shopping,4786.83,Expense,INR
2025-06-21,UPI,subscription,Edtech Course,Festival shopping,2695.48,Expense,INR
2025-04-05,Netbanking,Household,Appliances,Medical bill,4243.58,Expense,INR
2025-02-14,Cash,Family,Pocket money,Online course,568.0,Expense,INR
2025-03-13,Cash,Transportation,Taxi,Festival shopping,2921.95,Expense,INR
2025-03-03,UPI,Apparel,Footwear,Train ticket,1845.2,Expense,INR
2025-04-09,Cash,Apparel,Clothing,Bought groceries,3706.09,Expense,INR
2025-01-19,Cash,subscription,Airtel,Subscription renewal,4734.28,Expense,INR
2024-12-30,Debit Card,Apparel,Clothing,UPI transfer,4280.4,Expense,INR
2025-04-02,Credit Card,Family,Pocket money,Online course,2654.85,Expense,INR
2025-03-25,UPI,Self-development,Self-development,Lunch at cafe,1311.78,Expense,INR
2025-05-11,UPI,Transportation,auto,UPI transfer,3617.14,Expense,INR
2025-06-12,Cash,subscription,Spotify,Train ticket,149.0,Expense,INR
2025-05-05,UPI,Public Provident Fund,Public Provident Fund,Medical bill,3824.09,Expense,INR
2025-04-17,Cash,Food,Lunch,Bought groceries,2943.99,Expense,INR
2025-04-03,Cash,Festivals,Holi,Festival shopping,1261.0,Expense,INR
2025-06-23,Netbanking,Tourism,Trip,Medical bill,3100.02,Expense,INR
2025-05-03,Netbanking,Other,Donation,Medical bill,1116.93,Expense,INR
2025-02-13,UPI,Household,Appliances,Lunch at cafe,171.58,Expense,INR
2025-04-29,UPI,Health,Medicine,Lunch at cafe,600.79,Expense,INR
2025-06-23,UPI,Self-development,Self-development,Movie night,1585.65,Expense,INR
2025-01-27,Netbanking,subscription,Amazon Prime,Festival shopping,299.0,Expense,INR
2025-06-08,Cash,Apparel,Footwear,Medical bill,1170.04,Expense,INR
2025-04-14,Credit Card,Recurring Deposit,Recurring Deposit,Paid bill,1243.13,Expense,INR
2025-03-14,Netbanking,Transportation,Taxi,Medical bill,1866.85,Expense,INR
2025-03-27,Credit Card,Festivals,Holi,Paid bill,3278.13,Expense,INR
2025-03-17,UPI,Gift,Gift,Online course,2449.52,Expense,INR
2025-05-04,Credit Card,Family,Pocket money,Movie night,2344.54,Expense,INR
2025-03-05,UPI,Culture,Movie,Movie night,1536.37,Expense,INR
2025-01-04,Credit Card,Culture,Movie,Festival shopping,4307.31,Expense,INR
2025-02-28,Credit Card,subscription,Spotify,Medical bill,25.0,Expense,INR
2025-06-10,Cash,Family,Pocket money,Festival shopping,3393.01,Expense,INR
2025-05-16,Debit Card,Food,Lunch,Festival shopping,3698.54,Expense,INR
2025-01-08,UPI,Transportation,auto,Train ticket,3374.2,Expense,INR
2025-06-08,Debit Card,Household,Kirana,Movie night,976.61,Expense,INR
2025-04-02,Netbanking,Grooming,Saloon,Bought groceries,3355.89,Expense,INR
2025-02-06,Netbanking,Public Provident Fund,Public Provident Fund,Medical bill,4183.79,Expense,INR
2025-05-24,Debit Card,subscription,Airtel,Online course,920.37,Expense,INR
2025-05-15,Cash,Apparel,Clothing,Festival shopping,4793.56,Expense,INR
2025-06-05,Netbanking,Transportation,Taxi,Festival shopping,4666.95,Expense,INR
2025-05-18,Netbanking,Health,Medicine,Subscription renewal,4080.42,Expense,INR
2025-05-14,Credit Card,Self-development,Self-development,Lunch at cafe,3074.91,Expense,INR
2025-04-13,Credit Card,Transportation,auto,Movie night,1215.82,Expense,INR
2025-05-07,Cash,Self-development,Self-development,Movie night,2133.99,Expense,INR
2025-04-28,UPI,Food,Dinner,Movie night,3483.24,Expense,INR
2025-02-27,Cash,subscription,Airtel,Medical bill,847.61,Expense,INR
2025-03-28,Credit Card,subscription,Amazon Prime,Online course,599.0,Expense,INR
2025-05-29,Netbanking,Grooming,Saloon,Movie night,1106.05,Expense,INR
2025-03-15,Cash,water (jar /tanker),water (jar /tanker),Lunch at cafe,718.76,Expense,INR
2025-02-03,UPI,Investment,Mutual fund,UPI transfer,2461.87,Expense,INR
2025-05-04,Netbanking,Culture,Movie,Movie night,3191.15,Expense,INR
2025-04-27,Credit Card,Self-development,Self-development,Online course,4369.6,Expense,INR
2025-01-23,Netbanking,water (jar /tanker),water (jar /tanker),Subscription renewal,3587.2,Expense,INR
2025-01-16,Credit Card,subscription,Tata Sky,Movie night,1673.97,Expense,INR
2024-12-27,UPI,water (jar /tanker),water (jar /tanker),Movie night,3055.67,Expense,INR
2025-06-05,Debit Card,Food,snacks,Train ticket,3553.39,Expense,INR
2025-04-07,UPI,Recurring Deposit,Recurring Deposit,UPI transfer,3636.35,Expense,INR
2025-02-03,Credit Card,Beauty,grooming,Bought groceries,1099.13,Income,INR
2025-03-18,Netbanking,Rent,Rent,Subscription renewal,1491.29,Expense,INR
2025-04-01,UPI,Self-development,Self-development,Train ticket,3142.78,Expense,INR
2025-02-21,Debit Card,Gift,Gift,UPI transfer,4875.13,Expense,INR
2025-01-17,UPI,Transportation,Train,Lunch at cafe,1690.77,Income,INR
2025-01-27,UPI,subscription,DishTV,Train ticket,169.52,Expense,INR
2025-05-04,Debit Card,water (jar /tanker),water (jar /tanker),Lunch at cafe,115.16,Expense,INR
2025-01-16,UPI,Household,Kirana,Lunch at cafe,2980.17,Expense,INR
2025-02-02,Debit Card,Transportation,Train,Train ticket,2867.61,Expense,INR
2024-12-28,Netbanking,Food,Dinner,Subscription renewal,2858.38,Expense,INR
2025-06-05,Cash,Food,Dinner,Festival shopping,3625.55,Expense,INR
2025-04-27,UPI,Culture,Movie,Subscription renewal,3470.68,Expense,INR
2025-03-07,UPI,subscription,Netflix,Movie night,149.0,Income,INR
2025-03-17,Cash,Apparel,Clothing,Lunch at cafe,1775.32,Expense,INR
2025-02-28,Credit Card,Food,Milk,Online course,3052.62,Income,INR
2025-04-09,UPI,subscription,DishTV,Paid bill,3451.65,Expense,INR
2025-02-20,Credit Card,subscription,Tata Sky,Subscription renewal,1321.19,Expense,INR
2025-04-28,Debit Card,Investment,Mutual fund,Festival shopping,4639.01,Expense,INR
2025-01-10,UPI,Food,snacks,Bought groceries,4939.24,Income,INR
2025-05-12,UPI,Rent,Rent,Movie night,637.15,Expense,INR
2025-03-25,Debit Card,subscription,Airtel,Subscription renewal,3465.74,Expense,INR
2025-03-14,Cash,Investment,Mutual fund,Bought groceries,732.07,Expense,INR
2025-02-22,Credit Card,Festivals,Diwali,Subscription renewal,520.48,Expense,INR
2025-01-19,Netbanking,Household,Appliances,Movie night,3600.98,Expense,INR
2025-03-23,Netbanking,Education,Stationary,Lunch at cafe,4879.81,Expense,INR
2025-03-05,Cash,Tourism,Trip,UPI transfer,2881.91,Expense,INR
2025-03-01,Debit Card,subscription,Netflix,Medical bill,499.0,Expense,INR
2025-02-24,Credit Card,subscription,DishTV,Movie night,1270.47,Expense,INR
2025-01-24,UPI,Other,Donation,Medical bill,1175.56,Expense,INR
2024-12-26,UPI,Money transfer,Money transfer,Train ticket,4654.23,Expense,INR
2025-02-06,Credit Card,Tourism,Trip,Subscription renewal,4709.32,Income,INR
2025-01-15,Cash,Food,Grocery,Paid bill,2919.35,Expense,INR
2025-02-17,Debit Card,Transportation,Taxi,Movie night,2796.2,Expense,INR
2025-04-29,UPI,Gift,Gift,Medical bill,523.27,Expense,INR
2025-03-17,Cash,subscription,Tata Sky,Movie night,2723.01,Expense,INR
2025-06-22,Credit Card,Transportation,Train,Medical bill,2890.29,Expense,INR
2025-02-20,Netbanking,Transportation,auto,Online course,4343.38,Expense,INR
2025-03-18,Credit Card,Education,Stationary,Subscription renewal,2141.12,Expense,INR
2025-02-01,UPI,subscription,Airtel,Medical bill,967.34,Expense,INR
2025-04-03,UPI,Food,Grocery,Train ticket,1926.35,Expense,INR
2025-03-30,Credit Card,subscription,Airtel,Festival shopping,1424.63,Expense,INR
2025-03-05,Credit Card,Food,Lunch,Movie night,1428.63,Expense,INR
2025-05-09,Debit Card,Household,Appliances,Medical bill,4902.14,Expense,INR
2025-01-25,Credit Card,Culture,Movie,Online course,4849.57,Expense,INR
2025-04-03,Netbanking,subscription,Airtel,Movie night,2713.57,Expense,INR
2025-04-27,Credit Card,Health,Medicine,Train ticket,4094.06,Expense,INR
2025-02-03,Credit Card,Grooming,Saloon,UPI transfer,2984.38,Expense,INR
2025-05-04,Netbanking,Other,Donation,Movie night,4938.28,Expense,INR
2025-05-09,Debit Card,Transportation,auto,UPI transfer,977.73,Expense,INR
2025-04-19,Debit Card,Transportation,Train,Medical bill,4049.33,Expense,INR
2025-02-05,Netbanking,subscription,Tata Sky,Paid bill,1135.11,Expense,INR
2025-05-12,Credit Card,Self-development,Self-development,UPI transfer,3104.2,Expense,INR
2025-06-23,UPI,Public Provident Fund,Public Provident Fund,Medical bill,508.11,Expense,INR
2025-03-17,UPI,Food,Milk,Train ticket,4341.77,Expense,INR
2024-12-30,Debit Card,Festivals,Diwali,Lunch at cafe,4464.48,Expense,INR
2025-01-17,UPI,Food,Lunch,Subscription renewal,4654.55,Expense,INR
2025-01-11,Debit Card,water (jar /tanker),water (jar /tanker),UPI transfer,4732.14,Expense,INR
2025-01-06,Credit Card,Festivals,Holi,Online course,4011.34,Expense,INR
2025-04-15,Cash,Household,Kirana,Subscription renewal,1133.78,Income,INR
2025-03-10,Netbanking,subscription,Airtel,Subscription renewal,696.12,Expense,INR
2025-02-01,UPI,Food,Lunch,Movie night,1870.69,Income,INR
2025-04-29,Netbanking,Transportation,Train,Train ticket,3317.48,Expense,INR
2025-01-31,Debit Card,Food,Milk,Bought groceries,2041.6,Expense,INR
2025-01-01,Debit Card,Culture,Movie,UPI transfer,1522.25,Expense,INR
2025-06-18,Debit Card,Recurring Deposit,Recurring Deposit,Train ticket,3833.15,Expense,INR
2025-03-22,Cash,Food,Lunch,Subscription renewal,202.06,Expense,INR
2025-02-12,Credit Card,Family,Pocket money,Lunch at cafe,3252.64,Expense,INR
2025-05-14,Cash,Social Life,Leisure,Train ticket,393.05,Expense,INR
2025-02-11,Credit Card,Self-development,Self-development,UPI transfer,117.75,Expense,INR
2025-03-08,Debit Card,Health,Medicine,Subscription renewal,2078.19,Income,INR
2025-01-01,UPI,subscription,Netflix,Medical bill,149.0,Expense,INR
